                                                                                                # Moto Sensor Log v1.1
                                                                                                # Device: samsung SM-S918B  
                                                                                                # Date: 2025-08-26T20:30:54-0300
                                                                                                # Calibration: {
#   "format_version": "2.0",
#   "timestamp": 1756251052127,
#   "device": "samsung SM-S918B",
#   "android_sdk": 35,
#   "reference": {
#     "gravity": [-1,600903, 8,095837, 5,700307],
#     "magnetic": [-1,206371, 11,799576, 20,166990],
#     "quaternion": [0,135237, -0,019463, 0,464172, 0,875144],
#     "euler_angles": {
#       "pitch": -53,82,
#       "roll": 15,69,
#       "azimuth": -154,43
#     },
#     "gyro_bias": [-0,045945, -0,039828, 0,011062]
#   },
#   "quality": {
#     "score": 84,3,
#     "samples": 103,
#     "duration_ms": 2063
#   },
#   "note": "Raw sensor data follows. Apply calibration during post-processing."
# }
                                                                                                # Schema: {
                                                                                                #   "version": "1.0",
                                                                                                #   "events": {
                                                                                                #     "GPS": {
                                                                                                #       "description": "GPS positioning data",
                                                                                                #       "frequency": "5-10Hz (adaptive)",
                                                                                                #       "fields": [
                                                                                                #         {"name": "data1", "type": "double", "unit": "degrees", "description": "latitude"},
                                                                                                #         {"name": "data2", "type": "double", "unit": "degrees", "description": "longitude"},
                                                                                                #         {"name": "data3", "type": "double", "unit": "meters", "description": "altitude_GPS"},
                                                                                                #         {"name": "data4", "type": "float", "unit": "m/s", "description": "speed"},
                                                                                                #         {"name": "data5", "type": "float", "unit": "degrees", "description": "bearing"},
                                                                                                #         {"name": "data6", "type": "float", "unit": "meters", "description": "accuracy"}
                                                                                                #       ]
                                                                                                #     },
                                                                                                #     "IMU": {
                                                                                                #       "description": "Inertial Measurement Unit data",
                                                                                                #       "frequency": "50-100Hz",
                                                                                                #       "fields": [
                                                                                                #         {"name": "data1", "type": "float", "unit": "m/s²", "description": "accel_X"},
                                                                                                #         {"name": "data2", "type": "float", "unit": "m/s²", "description": "accel_Y"},
                                                                                                #         {"name": "data3", "type": "float", "unit": "m/s²", "description": "accel_Z"},
                                                                                                #         {"name": "data4", "type": "float", "unit": "°/s", "description": "gyro_roll"},
                                                                                                #         {"name": "data5", "type": "float", "unit": "°/s", "description": "gyro_pitch"},
                                                                                                #         {"name": "data6", "type": "float", "unit": "°/s", "description": "gyro_yaw"}
                                                                                                #       ]
                                                                                                #     },
                                                                                                #     "BARO": {
                                                                                                #       "description": "Barometric pressure and altitude",
                                                                                                #       "frequency": "10-25Hz",
                                                                                                #       "fields": [
                                                                                                #         {"name": "data1", "type": "float", "unit": "meters", "description": "altitude_baro"},
                                                                                                #         {"name": "data2", "type": "float", "unit": "hPa", "description": "pressure"}
                                                                                                #       ]
                                                                                                #     },
                                                                                                #     "MAG": {
                                                                                                #       "description": "Magnetometer data",
                                                                                                #       "frequency": "10-25Hz",
                                                                                                #       "fields": [
                                                                                                #         {"name": "data1", "type": "float", "unit": "μT", "description": "mag_X"},
                                                                                                #         {"name": "data2", "type": "float", "unit": "μT", "description": "mag_Y"},
                                                                                                #         {"name": "data3", "type": "float", "unit": "μT", "description": "mag_Z"}
                                                                                                #       ]
                                                                                                #     }
                                                                                                #   }
                                                                                                # }
                                                                                                timestamp,sensor_type,data1,data2,data3,data4,data5,data6
1756251054484,IMU,-1.5007784,8.02792,5.9569316,0.032681264,-0.030115634,0.022204936
1756251054494,BARO,-76.77391,1022.5054,,,,
1756251054494,IMU,-1.474218,8.025048,5.9074006,0.04129446,-0.027183484,0.014508039
1756251054503,IMU,-1.4668003,8.018349,5.8471017,0.040500335,-0.018997896,0.0066889697
1756251054510,MAG,-1.4625001,10.81875,21.50625,,,
1756251054515,IMU,-1.4763715,8.012606,5.8104916,0.0343306,-0.004153881,-0.004795288
1756251054523,IMU,-1.5211174,8.000163,5.7717276,0.0252898,0.008674281,-0.0134695675
1756251054533,IMU,-1.5754344,7.9896345,5.7588067,0.015149447,0.021380266,-0.020127993
1756251054533,BARO,-76.731636,1022.50024,,,,
1756251054542,IMU,-1.652962,7.9755173,5.7552176,0.008674281,0.02791652,-0.021777328
1756251054550,MAG,1.125,12.243751,20.775002,,,
1756251054552,IMU,-1.7113469,7.965228,5.762396,0.0047036586,0.02779435,-0.01744019
1756251054562,IMU,-1.7405392,7.9578104,5.7678995,0.0061086477,0.021013748,-0.009437862
1756251054572,IMU,-1.7345572,7.9570923,5.775556,0.009896009,0.0090408,0.0019853108
1756251054573,BARO,-76.66293,1022.49243,,,,
1756251054581,IMU,-1.6835899,7.9501534,5.779624,0.014782928,-0.0028099779,0.011392628
1756251054591,MAG,-1.2375001,11.7375,21.525002,,,
1756251054591,IMU,-1.6094124,7.946803,5.7743597,0.019120067,-0.013072507,0.016707152
1756251054600,IMU,-1.5237495,7.947282,5.761917,0.02095266,-0.016676608,0.016035201
1756251054611,IMU,-1.4672788,7.944889,5.751149,0.018875722,-0.014477496,0.008582651
1756251054613,BARO,-76.68936,1022.4951,,,,
1756251054620,IMU,-1.4505291,7.944411,5.7334423,0.014416409,-0.007086031,-0.0022907425
1756251054631,MAG,-0.28125,12.543751,20.475,,,
1756251054632,IMU,-1.4787645,7.9501534,5.7193246,0.006230821,0.0015271619,-0.0160352
1756251054639,IMU,-1.5517457,7.960681,5.7054462,-0.0014049889,0.008552106,-0.025686864
1756251054649,IMU,-1.6362121,7.9673815,5.6987467,-0.012828161,0.011423171,-0.03112356
1756251054653,BARO,-76.65237,1022.49097,,,,
1756251054658,IMU,-1.7245073,7.979346,5.7183676,-0.020341797,0.00849102,-0.029779658
1756251054668,IMU,-1.7730815,7.989395,5.744928,-0.027611088,0.0037873616,-0.02177733
1756251054670,MAG,-0.28125,11.6625,20.493752,,,
1756251054678,IMU,-1.7826529,7.990831,5.8021164,-0.031154102,-0.0021380268,-0.010903937
1756251054688,IMU,-1.7474782,7.9874816,5.859065,-0.02828304,-0.008613193,1.5271603E-4
1756251054693,BARO,-76.67879,1022.4939,,,,
1756251054697,IMU,-1.7027327,7.9848495,5.9148183,-0.021624614,-0.01093448,0.0069944016
1756251054707,IMU,-1.6541582,7.976953,5.9442496,-0.009040798,-0.011362085,0.011453715
1756251054710,MAG,-1.21875,11.55,19.987501,,,
1756251054717,IMU,-1.6067804,7.9712105,5.9437714,0.0032986696,-0.010018182,0.009254602
1756251054726,IMU,-1.5984056,7.9740815,5.912665,0.01612683,-0.008368847,0.00844826
1756251054733,BARO,-76.66293,1022.4922,,,,
1756251054736,IMU,-1.6086947,7.984132,5.899743,0.02254091,-0.006169734,0.0072973915
1756251054746,IMU,-1.6285549,7.993463,5.885434,0.022601996,-0.0048869182,0.0059163477
1756251054750,MAG,-0.075,12.450001,20.681252,,,
1756251054755,IMU,-1.6594223,8.005188,5.843321,0.016737694,-0.005497783,0.0066414685
1756251054765,IMU,-1.6890934,8.014759,5.8311176,0.0051312638,-0.0059253885,0.007618852
1756251054773,BARO,-76.684074,1022.4946,,,,
1756251054774,IMU,-1.7048862,8.02146,5.857678,-0.006963859,-0.006658426,0.0072034644
1756251054785,IMU,-1.7020149,8.022322,5.8660526,-0.017470734,-0.00731816,0.008965199
1756251054790,MAG,-0.90000004,12.01875,19.931252,,,
1756251054794,IMU,-1.6785653,8.023039,5.899744,-0.021624614,-0.007193543,0.010957107
1756251054803,IMU,-1.6441085,8.021364,5.96124,-0.018325943,-0.007044004,0.012431098
1756251054813,BARO,-76.68936,1022.49536,,,,
1756251054814,IMU,-1.6031911,8.013706,6.000003,-0.009285146,-0.0070478157,0.0136528285
1756251054823,IMU,-1.5761523,8.008921,6.000003,0.0064751664,-0.0070523894,0.01310305
1756251054830,MAG,-1.2375001,11.6625,21.150002,,,
1756251054832,IMU,-1.5536598,8.009256,5.961718,0.020647228,-0.0071311826,0.010537418
1756251054842,IMU,-1.5517455,8.009734,5.9007006,0.035002552,-0.00792775,0.0072998344
1756251054852,IMU,-1.5500705,8.003752,5.8672013,0.04190532,-0.008749241,0.004856375
1756251054853,BARO,-76.66293,1022.49243,,,,
1756251054862,IMU,-1.5548561,8.003752,5.849734,0.044287693,-0.01082237,0.0019242238
1756251054870,MAG,-1.06875,11.700001,20.962502,,,
1756251054871,IMU,-1.5756737,7.9999237,5.8287725,0.039950557,-0.012894737,7.6358096E-4
1756251054882,IMU,-1.5919449,7.9896345,5.8419046,0.029810201,-0.015332704,0.0016187917
1756251054892,IMU,-1.5940984,7.976953,5.857662,0.019486587,-0.016920954,0.0031459536
1756251054893,BARO,-76.68936,1022.49536,,,,
1756251054901,IMU,-1.5960127,7.970732,5.849055,0.0067805992,-0.018264856,0.0050396346
1756251054911,MAG,-1.3125,11.212501,21.018751,,,
1756251054912,IMU,-1.5783058,7.959485,5.827759,-0.0014049888,-0.01838703,0.0074220076
1756251054919,IMU,-1.544567,7.9520674,5.8099566,-0.00989601,-0.018692462,0.009181298
1756251054931,IMU,-1.5168102,7.9513497,5.806193,-0.012583815,-0.018631374,0.009276593
1756251054933,BARO,-76.67879,1022.4944,,,,
1756251054939,IMU,-1.5031712,7.9530244,5.7990503,-0.016310092,-0.018814635,0.009390947
1756251054949,IMU,-1.513221,7.9556565,5.7873282,-0.017653992,-0.019242238,0.009161653
1756251054950,MAG,0.0375,11.15625,20.00625,,,
1756251054958,IMU,-1.542892,7.963313,5.7926497,-0.021563526,-0.019486586,0.008886499
1756251054968,IMU,-1.5876378,7.975278,5.7945642,-0.02516763,-0.019596541,0.0091793975
1756251054973,BARO,-76.69464,1022.49585,,,,
1756251054977,IMU,-1.6264015,7.980542,5.786631,-0.030298892,-0.019728487,0.0091790175
1756251054987,IMU,-1.685265,7.980542,5.7997894,-0.034391686,-0.019642478,0.0091595035
1756251054990,MAG,-0.82500005,11.212501,20.868752,,,
1756251054998,IMU,-1.7204396,7.979585,5.814377,-0.03677406,-0.019539267,0.006639906
1756251055006,IMU,-1.755614,7.9738417,5.843034,-0.0365908,-0.019598672,0.004166167
1756251055013,BARO,-76.684074,1022.4949,,,,
1756251055016,IMU,-1.7757137,7.9637923,5.8750973,-0.033658646,-0.01962109,0.006573291
1756251055026,IMU,-1.7831314,7.9575715,5.911708,-0.029199336,-0.019625999,0.008921836
1756251055029,MAG,2.5125,11.118751,22.48125,,,
1756251055038,IMU,-1.7704494,7.956614,5.927979,-0.020586142,-0.018551366,0.008870399
1756251055045,IMU,-1.7211574,7.964032,5.9322863,-0.013683371,-0.017493935,0.011285886
1756251055053,BARO,-76.71578,1022.4988,,,,
1756251055054,IMU,-1.6718652,7.9762344,5.924868,-0.004398226,-0.017373443,0.01418447
1756251055064,IMU,-1.5917057,7.982648,5.898547,0.0021380268,-0.01724107,0.012836942
1756251055071,MAG,2.625,12.375001,23.118752,,,
1756251055074,IMU,-1.5242281,7.986514,5.8676796,0.005314524,-0.015699226,0.009660445
1756251055084,IMU,-1.4658432,7.9911547,5.839444,0.0043371404,-0.0152105335,0.008884005
1756251055093,BARO,-76.80562,1022.5093,,,,
1756251055093,IMU,-1.4440686,7.9883475,5.823173,-0.0010384701,-0.015381575,0.008886727
1756251055103,IMU,-1.4483756,7.9933724,5.8198233,-0.0087964535,-0.014670527,0.008406894
1756251055110,MAG,1.9687501,11.475,21.91875,,,
1756251055113,IMU,-1.4835501,8.004189,5.8353767,-0.017348561,-0.013817271,0.007251379
1756251055123,IMU,-1.5400207,8.012285,5.865287,-0.022540912,-0.0141983535,0.0076937275
1756251055132,IMU,-1.5873985,8.019609,5.8925653,-0.02431242,-0.0146556515,0.008224546
1756251055133,BARO,-76.78448,1022.5071,,,,
1756251055142,IMU,-1.6347764,8.019545,5.9284577,-0.0216857,-0.014544675,0.008092655
1756251055150,MAG,1.29375,11.75625,20.53125,,,
1756251055151,IMU,-1.6560726,8.011648,5.9514284,-0.012522729,-0.012445743,0.007139977
1756251055161,IMU,-1.6663616,7.993703,5.9641104,-0.0025656323,-0.010489022,0.0062832655
1756251055171,IMU,-1.6553547,7.977193,5.9624352,0.013133591,-0.010230114,0.0071237325
1756251055173,BARO,-76.76862,1022.5051,,,,
1756251055180,IMU,-1.6295122,7.9582887,5.931329,0.025411973,-0.009894989,0.00787573
1756251055191,MAG,-0.22500001,11.418751,19.95,,,
1756251055191,IMU,-1.6036698,7.9458466,5.891608,0.03799579,-0.009407317,0.0073609203
1756251055200,IMU,-1.5711273,7.93795,5.823652,0.044043355,-0.010873393,0.007666352
1756251055213,IMU,-1.549592,7.940103,5.7659845,0.044654217,-0.011178825,0.0083749555
1756251055213,BARO,-76.78448,1022.5071,,,,
1756251055219,IMU,-1.5282959,7.945607,5.709514,0.039522953,-0.009957096,0.0077592037
1756251055230,MAG,0.75,11.8125,20.587502,,,
1756251055230,IMU,-1.5218352,7.9535036,5.682475,0.028344128,-0.007024945,0.007020302
1756251055239,IMU,-1.5359528,7.959246,5.6685967,0.016859869,-0.0041538808,0.0072942628
1756251055248,IMU,-1.5567704,7.9604425,5.682954,0.010091486,-0.0028710647,0.0076230154
1756251055253,BARO,-76.71578,1022.4988,,,,
1756251055258,IMU,-1.596252,7.959246,5.709993,0.0074061253,-0.0027488915,0.007614348
1756251055268,IMU,-1.6354945,7.9546995,5.735835,0.004183691,-0.0029321513,0.007462227
1756251055269,MAG,-1.21875,11.175,20.53125,,,
1756251055277,IMU,-1.6776081,7.9391465,5.770292,0.006364332,-0.004825832,0.007402831
1756251055287,IMU,-1.6991434,7.925747,5.791588,0.006547591,-0.009346231,0.009266897
1756251055293,BARO,-76.72106,1022.49927,,,,
1756251055296,IMU,-1.7103897,7.9197645,5.813363,0.0020149744,-0.012278382,0.011076171
1756251055306,IMU,-1.7029718,7.916175,5.8224554,0.0012184067,-0.013573414,0.011766802
1756251055309,MAG,-0.69375,11.55,20.475,,,
1756251055316,IMU,-1.6701902,7.917611,5.825805,9.5891114E-4,-0.014822023,0.012597293
1756251055326,IMU,-1.6345371,7.9300528,5.820541,0.0010384701,-0.017632002,0.013624306
1756251055333,BARO,-76.66822,1022.4929,,,,
1756251055335,IMU,-1.5873985,7.944888,5.81767,0.0031154105,-0.01781526,0.013081041
1756251055345,IMU,-1.550549,7.952307,5.8143196,0.0040317075,-0.01696005,0.011737139
1756251055352,MAG,0.84375006,11.75625,19.81875,,,
1756251055355,IMU,-1.525903,7.9647493,5.8037915,0.002565632,-0.017741958,0.011446128
1756251055365,IMU,-1.5266209,7.972168,5.7990055,0.0018570289,-0.018020513,0.011381993
1756251055373,BARO,-76.66822,1022.4929,,,,
1756251055374,IMU,-1.5491134,7.984131,5.791588,0.0013121376,-0.016737696,0.011138933
1756251055384,IMU,-1.5830915,7.993703,5.7817774,6.5826793E-4,-0.015760312,0.010641858
1756251055390,MAG,1.1437501,12.431251,21.45,,,
1756251055394,IMU,-1.6271194,7.9995413,5.789674,0.0010342675,-0.015821397,0.010846006
1756251055403,IMU,-1.6589439,8.001523,5.8047485,0.0014854667,-0.015271619,0.011090351
1756251055413,BARO,-76.69993,1022.4966,,,,
1756251055413,IMU,-1.6807187,8.003901,5.8650475,0.0012694338,-0.014966187,0.010969696
1756251055422,IMU,-1.6807187,8.002207,5.927979,0.0011519147,-0.012705987,0.010887237
1756251055430,MAG,0.43125,11.700001,20.25,,,
1756251055432,IMU,-1.670908,8.0001745,5.960234,0.0011198701,-0.010140356,0.010836897
1756251055442,IMU,-1.6510475,8.00147,5.981234,0.006669259,-0.007757983,0.010875906
1756251055451,IMU,-1.607259,8.001854,6.0329185,0.012143448,-0.0059864745,0.010882516
1756251055453,BARO,-76.71578,1022.49854,,,,
1756251055461,IMU,-1.5735201,8.001921,6.039379,0.028156444,-0.0064140805,0.010890449
1756251055473,MAG,-0.63750005,11.681251,19.837502,,,
1756251055473,IMU,-1.5561004,8.001524,5.9967866,0.044212647,-0.008796453,0.010874601
1756251055481,IMU,-1.5450072,8.001389,5.98487,0.052824795,-0.009822706,0.012087453
1756251055491,IMU,-1.5316955,8.004306,5.925107,0.05770871,-0.01087095,0.013310373
1756251055493,BARO,-76.69993,1022.4968,,,,
1756251055500,IMU,-1.5396496,8.006964,5.8346586,0.062962145,-0.0110542085,0.013797266
1756251055512,MAG,-1.40625,11.887501,20.306252,,,
1756251055512,IMU,-1.5343854,8.00428,5.7413383,0.05758654,-0.009038356,0.014380217
1756251055519,IMU,-1.5128021,8.001584,5.697071,0.045185983,-0.0077306167,0.015078169
1756251055531,IMU,-1.5195882,7.9975305,5.656872,0.040252987,-0.0075174496,0.014703505
1756251055533,BARO,-76.72635,1022.5,,,,
1756251055538,IMU,-1.5285928,7.990831,5.658068,0.029871289,-0.005308562,0.014253907
1756251055549,IMU,-1.5596418,7.975756,5.662854,0.019120067,-0.0039646593,0.014442613
1756251055550,MAG,-1.7812501,11.26875,19.143751,,,
1756251055558,IMU,-1.6039089,7.9659452,5.670511,0.0072082044,-0.0036580346,0.01281326
1756251055567,IMU,-1.632623,7.9556565,5.6980286,0.0023212861,-0.0025819703,0.011067315
1756251055573,BARO,-76.736916,1022.501,,,,
1756251055577,IMU,-1.6364514,7.946803,5.7214785,1.8325933E-4,-0.001552241,0.0102651445
1756251055587,IMU,-1.6118053,7.940343,5.7549777,0.0017715078,-0.002107035,0.009377474
1756251055590,MAG,-0.112500004,12.0,19.6875,,,
1756251055597,IMU,-1.5677774,7.942257,5.7848883,0.0075747236,-0.002772788,0.008402186
1756251055606,IMU,-1.543945,7.944171,5.8006806,0.0145385815,-0.0025344137,0.008952524
1756251055613,BARO,-76.76862,1022.5051,,,,
1756251055616,IMU,-1.5308993,7.9465637,5.7966127,0.02254091,-0.0023096898,0.008097313
1756251055625,IMU,-1.497639,7.953025,5.799005,0.02779435,-0.0022552335,0.0061587393
1756251055630,MAG,0.112500004,11.53125,19.6875,,,
1756251055635,IMU,-1.4928533,7.9570932,5.7918267,0.026816964,-0.0042049848,0.005337458
1756251055646,IMU,-1.529942,7.9664245,5.783212,0.021624614,-0.006043778,0.004529455
1756251055653,BARO,-76.710495,1022.49805,,,,
1756251055654,IMU,-1.5468354,7.9757566,5.7869935,0.019963061,-0.008787891,0.003754909
1756251055664,IMU,-1.5474136,7.9811163,5.7915297,0.01693073,-0.0115796765,0.0042310013
1756251055670,MAG,0.80625004,12.31875,19.275002,,,
1756251055674,IMU,-1.5683218,7.983481,5.7905135,0.01329193,-0.013433674,0.0048023127
1756251055684,IMU,-1.6142641,7.993052,5.7888155,0.015156192,-0.013860209,0.0045310273
1756251055693,BARO,-76.68936,1022.4951,,,,
1756251055693,IMU,-1.6183317,7.997359,5.788213,0.017393306,-0.014372053,0.004369741
1756251055703,IMU,-1.5951214,7.99712,5.7892127,0.016547043,-0.013947792,0.004337798
1756251055710,MAG,0.1875,11.981251,19.96875,,,
1756251055712,IMU,-1.5929928,8.000853,5.7896566,0.01586384,-0.01486409,0.0044543766
1756251055723,IMU,-1.5783058,8.007102,5.7892823,0.015650462,-0.01676312,0.0044990513
1756251055732,IMU,-1.538585,8.0061455,5.789036,0.015191188,-0.01572572,0.0044383984
1756251055733,BARO,-76.72106,1022.4995,,,,
1756251055742,IMU,-1.5005392,8.005427,5.78908,0.014359064,-0.014603014,0.0044198735
1756251055750,MAG,-0.90000004,12.01875,20.025002,,,
1756251055751,IMU,-1.4897715,8.009256,5.789253,0.0137522165,-0.014649207,0.004859284
1756251055762,IMU,-1.4928821,8.012128,5.789262,0.01319325,-0.013364079,0.005305084
1756251055772,IMU,-1.5084355,8.01141,5.789182,0.0126591325,-0.011821929,0.0054752254
1756251055773,BARO,-76.74749,1022.50244,,,,
1756251055781,IMU,-1.5361922,8.012127,5.791845,0.012991846,-0.01253698,0.00567046
1756251055792,MAG,-1.7437501,10.725,19.931252,,,
1756251055792,IMU,-1.5622739,8.012606,5.794557,0.013391102,-0.013395041,0.005916872
1756251055800,IMU,-1.5713665,8.0080595,5.795653,0.013197509,-0.013153447,0.0057868874
1756251055812,IMU,-1.566581,8.00447,5.796932,0.013086567,-0.012361633,0.0056309057
1756251055813,BARO,-76.69993,1022.4968,,,,
1756251055819,IMU,-1.5340385,8.003609,5.7984667,0.013065231,-0.011826844,0.0056960704
1756251055830,IMU,-1.4892929,8.00114,5.797641,0.014442938,-0.0133109065,0.0060365573
1756251055831,MAG,-1.95,10.5,20.34375,,,
1756251055839,IMU,-1.4402399,7.9944396,5.79665,0.015754106,-0.014651957,0.006337998
1756251055848,IMU,-1.4081762,7.9927645,5.7970686,0.011060031,-0.0145385815,0.006422223
1756251055854,BARO,-76.69993,1022.49634,,,,
1756251055858,IMU,-1.3950157,7.993151,5.797352,0.0064046755,-0.014966187,0.00654929
1756251055868,IMU,-1.4096119,7.9908876,5.7974358,0.005068297,-0.015821397,0.0067329668
1756251055870,MAG,-0.75,11.175,20.56875,,,
1756251055877,IMU,-1.4435899,7.985939,5.79723,0.0021724212,-0.01513723,0.006644028
1756251055887,IMU,-1.4818751,7.985221,5.7971473,-0.001302629,-0.014316226,0.006537301
1756251055893,BARO,-76.68936,1022.4956,,,,
1756251055897,IMU,-1.5189638,7.981393,5.7972465,4.5269914E-4,-0.01461384,0.0065771616
1756251055907,IMU,-1.5371492,7.975503,5.797282,4.5269914E-4,-0.016141003,0.005811952
1756251055910,MAG,0.0375,12.150001,20.2875,,,
1756251055916,IMU,-1.5529419,7.9762354,5.797269,-0.0028440899,-0.01724056,0.005021329
1756251055927,IMU,-1.5493526,7.979824,5.797235,-0.0039799223,-0.017524391,0.0051713544
1756251055933,BARO,-76.68936,1022.49536,,,,
1756251055935,IMU,-1.5347564,7.986046,5.797236,-0.0045365794,-0.018001825,0.0053391675
